Filename,Original,RuleName,CitationType,MatchType,Vids,Nodes,Content,Error,Notes,ExtractedSeries
s3://vlex-tna-files/ewhc/admin/2015/2015-ewhc-1723-admin.xml,"the State (see<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='838610353'>Case 82/77</citation><span style=""font-style:italic"">Van Tiggele",Sector6c,Caselaw,SyntalexMatch,838610353,,Case 82/77,,Resolved match,Case
s3://vlex-tna-files/ewhc/admin/2021/2021-ewhc-115-admin.xml,v Bouchereau</span> (<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='838685877'>Case 30/77)</citation><citation entityType='SyntalexMatch' ruleName='elr3',Sector6c,Caselaw,SyntalexMatch,838685877,,Case 30/77),,Resolved match,Case
s3://vlex-tna-files/ewhc/admin/2016/2016-ewhc-1169-admin.xml,"health: See e.g.<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='838703297'>Case 174/82</citation><span style=""font-style:italic"">Sandoz</span> <citation",Sector6c,Caselaw,SyntalexMatch,838703297,,Case 174/82,,Resolved match,Case
s3://vlex-tna-files/ewhc/admin/2016/2016-ewhc-1169-admin.xml,";<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='838775261'>Case 174/84</citation><span style=""font-style:italic"">Commission v",Sector6c,Caselaw,SyntalexMatch,838775261,,Case 174/84,,Resolved match,Case
s3://vlex-tna-files/ewhc/admin/2016/2016-ewhc-1169-admin.xml,"see for example:<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='838775261'>Case 174/84</citation><span style=""font-style:italic"">Commission v",Sector6c,Caselaw,SyntalexMatch,838775261,,Case 174/84,,Resolved match,Case
s3://vlex-tna-files/ewhc/admin/2016/2016-ewhc-1169-admin.xml,"(see, in particular,<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='838617501'>Case 265/87</citation><span style=""font-style:italic"">Schräder </span><citation",Sector6c,Caselaw,SyntalexMatch,838617501,,Case 265/87,,Resolved match,Case
s3://vlex-tna-files/ewhc/admin/2016/2016-ewhc-1169-admin.xml,"(see, inter alia,<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='838617501'>Case 265/87</citation>Schräder <citation entityType='SyntalexMatch'",Sector6c,Caselaw,SyntalexMatch,838617501,,Case 265/87,,Resolved match,Case
s3://vlex-tna-files/ewhc/admin/2016/2016-ewhc-1169-admin.xml,be maintained (see<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='838543777'>Case 52/81</citation>Faust v Commission,Sector6c,Caselaw,SyntalexMatch,838543777,,Case 52/81,,Resolved match,Case
s3://vlex-tna-files/ewhc/admin/2005/2005-ewhc-1677-admin.xml,"it – see<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='869343039'>Case 106/77</citation><span style=""font-style:italic"">Simmenthal</span> <citation",Sector6c,Caselaw,SyntalexMatch,869343039,,Case 106/77,,Resolved match,Case
s3://vlex-tna-files/ewhc/admin/2005/2005-ewhc-1677-admin.xml,parte Fedesa </span><citation entityType='SyntalexMatch' ruleName='Sector6c' vids='838694281'>Case-331/88</citation><citation entityType='SyntalexMatch' ruleName='ECR2',Sector6c,Caselaw,SyntalexMatch,838694281,,Case-331/88,,Resolved match,Case
s3://vlex-tna-files/ewhc/comm/2017/2017-ewhc-93-comm.xml,v Schillgalis</span> (<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='838537385'>Case 161/84)</citation><citation entityType='SyntalexMatch' ruleName='ECR1',Sector6c,Caselaw,SyntalexMatch,838537385,,Case 161/84),,Resolved match,Case
s3://vlex-tna-files/ewhc/comm/2017/2017-ewhc-93-comm.xml,Technique Minière</span> (<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='838748257'>Case 56/65)</citation>the CJEU stated,Sector6c,Caselaw,SyntalexMatch,838748257,,Case 56/65),,Resolved match,Case
s3://vlex-tna-files/ewhc/comm/2017/2017-ewhc-93-comm.xml,(as there cited)<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='838644749'>Cases 56/64</citation>and 58/64 <span,Sector6c,Caselaw,SyntalexMatch,838644749,,Cases 56/64,,Resolved match,Cases
s3://vlex-tna-files/ewhc/tcc/2020/2020-ewhc-1568-tcc.xml,"is drawn in<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='838617501'>Case 265/87</citation><span style=""font-style:italic"">Schrader</span> <citation",Sector6c,Caselaw,SyntalexMatch,838617501,,Case 265/87,,Resolved match,Case
s3://vlex-tna-files/ewhc/pat/2017/2017-ewhc-2988-pat.xml,"of Justice in<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='838561373'>Case 27/76</citation><span style=""font-style:italic;font-weight:bold;text-decoration:underline"">United Brands",Sector6c,Caselaw,SyntalexMatch,838561373,,Case 27/76,,Resolved match,Case
s3://vlex-tna-files/ewhc/pat/2017/2017-ewhc-711-pat.xml,"of Justice in<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='838561373'>Case 27/76</citation><span style=""font-style:italic;font-weight:bold;text-decoration:underline"">United Brands",Sector6c,Caselaw,SyntalexMatch,838561373,,Case 27/76,,Resolved match,Case
s3://vlex-tna-files/ewca/civ/2008/2008-ewca-885-civ.xml,Von Hartz</span> (<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='838741769'>Case 179/84)</citation><citation entityType='SyntalexMatch' ruleName='ICRa',Sector6c,Caselaw,SyntalexMatch,838741769,,Case 179/84),,Resolved match,Case
s3://vlex-tna-files/ewca/civ/2006/2006-ewca-1318-civ.xml,"objectively justified (<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='838763125'>Case 106/83</citation><span style=""font-style:italic"">Sermide</span> <citation",Sector6c,Caselaw,SyntalexMatch,838763125,,Case 106/83,,Resolved match,Case
s3://vlex-tna-files/ewca/civ/2006/2006-ewca-1318-civ.xml,"objectively justified (<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='838763125'>Case 106/83</citation><span style=""font-style:italic"">Sermide</span> <citation",Sector6c,Caselaw,SyntalexMatch,838763125,,Case 106/83,,Resolved match,Case
s3://vlex-tna-files/ewca/civ/2010/2010-ewca-103-civ.xml,"the ECJ in<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='838585789'>Case 199/82</citation><span style=""font-style:italic"">Amministrazione delle",Sector6c,Caselaw,SyntalexMatch,838585789,,Case 199/82,,Resolved match,Case
s3://vlex-tna-files/ewca/civ/2010/2010-ewca-103-civ.xml,"(see, inter alia,<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='838585789'>Case 199/82</citation><span style=""font-style:italic"">Amministrazione delle",Sector6c,Caselaw,SyntalexMatch,838585789,,Case 199/82,,Resolved match,Case
s3://vlex-tna-files/ewca/civ/2010/2010-ewca-103-civ.xml,San Giorgio</span> (<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='838585789'>Case 199/82)</citation><citation entityType='SyntalexMatch' ruleName='ECR1',Sector6c,Caselaw,SyntalexMatch,838585789,,Case 199/82),,Resolved match,Case
s3://vlex-tna-files/ewca/civ/2010/2010-ewca-103-civ.xml,"delivering judgment in<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='838744737'>Case 270/83</citation><span style=""font-style:italic"">Commission</span> v",Sector6c,Caselaw,SyntalexMatch,838744737,,Case 270/83,,Resolved match,Case
s3://vlex-tna-files/ewca/civ/2010/2010-ewca-103-civ.xml,"its judgment in<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='838733241'>Case 106/89</citation><span style=""font-style:italic"">Marleasing v",Sector6c,Caselaw,SyntalexMatch,838733241,,Case 106/89,,Resolved match,Case
s3://vlex-tna-files/ewca/civ/2010/2010-ewca-103-civ.xml,"the decision (<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='838704785'>Case 135/77</citation><span style=""font-style:italic"">Bosch </span><citation",Sector6c,Caselaw,SyntalexMatch,838704785,,Case 135/77,,Resolved match,Case
s3://vlex-tna-files/ewca/civ/2021/2021-ewca-28-civ.xml,v Krieg</span> (<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='838726937'>Case 145/86)</citation><citation entityType='SyntalexMatch' ruleName='ECR1',Sector6c,Caselaw,SyntalexMatch,838726937,,Case 145/86),,Resolved match,Case
s3://vlex-tna-files/ewca/civ/2021/2021-ewca-28-civ.xml,Dunlop A.G.</span> (<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='838545529'>Case 12/76)</citation><citation entityType='SyntalexMatch' ruleName='ECR1',Sector6c,Caselaw,SyntalexMatch,838545529,,Case 12/76),,Resolved match,Case
s3://vlex-tna-files/ewca/civ/2021/2021-ewca-28-civ.xml,v. Palumbo </span>(<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='838654753'>Case 144/86)</citation><citation entityType='SyntalexMatch' ruleName='ECR1',Sector6c,Caselaw,SyntalexMatch,838654753,,Case 144/86),,Resolved match,Case
s3://vlex-tna-files/ewca/civ/2020/2020-ewca-339-civ.xml,"<p class=""Heading3"" style=""margin-left:0.00in;text-indent:-0.01in""><citation entityType='SyntalexMatch' ruleName='Sector6c' vids='838642629'>Case 395/87</citation>Ministere Public v",Sector6c,Caselaw,SyntalexMatch,838642629,,Case 395/87,,Resolved match,Case
s3://vlex-tna-files/ewca/civ/2020/2020-ewca-339-civ.xml,"<span style=""font-style:italic"">Kanal</span> include<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='838744425'>Case 26/75</citation><span style=""font-style:italic"">General </span></p>",Sector6c,Caselaw,SyntalexMatch,838744425,,Case 26/75,,Resolved match,Case
s3://vlex-tna-files/ewca/civ/2018/2018-ewca-1536-civ.xml,"to unjust enrichment:<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='838585789'>Case 199/82</citation><span style=""font-style:italic"">Amministrazione Delle",Sector6c,Caselaw,SyntalexMatch,838585789,,Case 199/82,,Resolved match,Case
s3://vlex-tna-files/ewca/civ/2016/2016-ewca-1180-civ.xml,San Giorgio</span> (<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='838585789'>Case 199/82)</citation><citation entityType='SyntalexMatch' ruleName='ECR1',Sector6c,Caselaw,SyntalexMatch,838585789,,Case 199/82),,Resolved match,Case
s3://vlex-tna-files/ewca/civ/2016/2016-ewca-1180-civ.xml,Finanzamt Münster-Innenstadt </span>(<citation entityType='SyntalexMatch' ruleName='Sector6c' vids='869343027'>Case 8/81)</citation><citation entityType='SyntalexMatch' ruleName='ECR1',Sector6c,Caselaw,SyntalexMatch,869343027,,Case 8/81),,Resolved match,Case
s3://vlex-tna-files/ewhc/ch/2018/2018-ewhc-2839-ch.xml,Pensions Ombudsman </span><citation entityType='SyntalexMatch' ruleName='Pension_LR' vids='804261049'>[2001] Pen LR 51</citation>… .” </p>,Pension_LR,Caselaw,SyntalexMatch,804261049,,[2001] Pen LR 51,,Resolved match,Pen LR
s3://vlex-tna-files/ewhc/ch/2018/2018-ewhc-2839-ch.xml,"style=""text-decoration:underline"">Bestrustees v Stuart</span><citation entityType='SyntalexMatch' ruleName='Pension_LR' vids='804863641'>[2001] Pen LR 283</citation>represents in general",Pension_LR,Caselaw,SyntalexMatch,804863641,,[2001] Pen LR 283,,Resolved match,Pen LR
s3://vlex-tna-files/ewhc/ch/2016/2016-ewhc-3342-ch.xml,"<content> <p style=""margin-left:0.51in;margin-right:0.04in""><citation entityType='SyntalexMatch' ruleName='lloyds old' vids='806896965'>2 Lloyd’s Rep 61</citation>, per Lord",lloyds old,Caselaw,SyntalexMatch,806896965,,2 Lloyd’s Rep 61,,Resolved match,Lloyds Rep
s3://vlex-tna-files/ewhc/ch/2003/2003-ewhc-1319-ch.xml,"style=""font-style:italic"">The Oropesa </span><citation entityType='SyntalexMatch' ruleName='lloyds old' vids='803388389'>(1942) 74 Lloyd’s Rep. 86</citation>per Lord Wright),",lloyds old,Caselaw,SyntalexMatch,803388389,,(1942) 74 Lloyd’s Rep. 86,,Resolved match,Lloyds Rep
s3://vlex-tna-files/ewhc/comm/2013/2013-ewhc-2767-comm.xml,"Rhodesia</span><span style=""font-style:italic""> Railways</span><citation entityType='SyntalexMatch' ruleName='lloyds old' vids='806280153'>[1950] 83 Lloyd’s Rep 178</citation>.</p> </authorialNote> one",lloyds old,Caselaw,SyntalexMatch,806280153,,[1950] 83 Lloyd’s Rep 178,,Resolved match,Lloyds Rep
s3://vlex-tna-files/ewhc/comm/2021/2021-ewhc-442-comm.xml,"Frost), [1985] </span><citation entityType='SyntalexMatch' ruleName='lloyds old' vids='806570501'>1 Lloyd's Rep. 1</citation>, 57: </p>",lloyds old,Caselaw,SyntalexMatch,806570501,,1 Lloyd's Rep. 1,,Resolved match,Lloyds Rep
s3://vlex-tna-files/ewhc/comm/2021/2021-ewhc-442-comm.xml,"Ltd v Moyle</span><citation entityType='SyntalexMatch' ruleName='lloyds old' vids='802816809'>(1941) 71 Lloyds LR 15</citation>and <span style=""font-style:italic"">Fraser",lloyds old,Caselaw,SyntalexMatch,802816809,,(1941) 71 Lloyds LR 15,,Resolved match,Lloyds LR
s3://vlex-tna-files/ewhc/comm/2021/2021-ewhc-442-comm.xml,"Minister of Transport</span><citation entityType='SyntalexMatch' ruleName='lloyds old' vids='802485073,806164777,806086817'>(1950) 83 Lloyds LR 228</citation>. He emphasised",lloyds old,Caselaw,SyntalexMatch,"802485073,806164777,806086817",,(1950) 83 Lloyds LR 228,,Resolved match,Lloyds LR
s3://vlex-tna-files/ewhc/tcc/2019/2019-ewhc-140-tcc.xml,"<content> <p style=""margin-left:0.59in;text-indent:0.00in""><citation entityType='SyntalexMatch' ruleName='lloyds old' vids='806478789'>2 Lloyd’s Rep. 406</citation>(where a buyer",lloyds old,Caselaw,SyntalexMatch,806478789,,2 Lloyd’s Rep. 406,,Resolved match,Lloyds Rep
s3://vlex-tna-files/ewhc/tcc/2020/2020-ewhc-1581-tcc.xml,"Skibs A/S </span><citation entityType='SyntalexMatch' ruleName='lloyds old' vids='807126817'>(1939) 63 Ll L Rep 175</citation>, Branson J",lloyds old,Caselaw,SyntalexMatch,807126817,,(1939) 63 Ll L Rep 175,,Resolved match,Ll L Rep
s3://vlex-tna-files/ewhc/qb/2020/2020-ewhc-901-qb.xml,"<content> <p style=""margin-left:0.50in;margin-right:0.04in;text-indent:0.00in""><citation entityType='SyntalexMatch' ruleName='lloyds old' vids='801918569'>1 Lloyds Rep 482</citation>, at [44]",lloyds old,Caselaw,SyntalexMatch,801918569,,1 Lloyds Rep 482,,Resolved match,Lloyds Rep
s3://vlex-tna-files/ewhc/admlty/2015/2015-ewhc-720-admlty.xml,The Llandovery Castle<citation entityType='SyntalexMatch' ruleName='lloyds old' vids='803459761'>(1920) 2 Ll L Rep 273</citation>. In the,lloyds old,Caselaw,SyntalexMatch,803459761,,(1920) 2 Ll L Rep 273,,Resolved match,Ll L Rep
s3://vlex-tna-files/ewhc/admlty/2009/2009-ewhc-889-admlty.xml,Glen Line Limited</span><citation entityType='SyntalexMatch' ruleName='lloyds old' vids='793298737'>[1930] 37 Ll L Rep. 55</citation>although the case,lloyds old,Caselaw,SyntalexMatch,793298737,,[1930] 37 Ll L Rep. 55,,Resolved match,Ll L Rep
s3://vlex-tna-files/ewhc/admlty/2017/2017-ewhc-453-admlty.xml,"style=""font-style:italic"">The Empire Brent</span><citation entityType='SyntalexMatch' ruleName='lloyds old' vids='806645961'>(1948) 81 Ll. L. Rep. 306</citation>, <span style=""font-style:italic"">The",lloyds old,Caselaw,SyntalexMatch,806645961,,(1948) 81 Ll. L. Rep. 306,,Resolved match,Ll L Rep
s3://vlex-tna-files/ewhc/admlty/2017/2017-ewhc-453-admlty.xml,"<span style=""font-style:italic"">The Treherbert</span><citation entityType='SyntalexMatch' ruleName='lloyds old' vids='802553101'>[1933] 47 Ll. L. Rep. 274</citation>does not assist",lloyds old,Caselaw,SyntalexMatch,802553101,,[1933] 47 Ll. L. Rep. 274,,Resolved match,Ll L Rep
s3://vlex-tna-files/ewhc/admlty/2017/2017-ewhc-453-admlty.xml,"style=""font-style:italic"">The Empire Brent</span><citation entityType='SyntalexMatch' ruleName='lloyds old' vids='806645961'>(1948) 81 Ll. L. Rep. 306</citation>Willmer J. expressed",lloyds old,Caselaw,SyntalexMatch,806645961,,(1948) 81 Ll. L. Rep. 306,,Resolved match,Ll L Rep
s3://vlex-tna-files/ewhc/admlty/2017/2017-ewhc-453-admlty.xml,"<content> <p style=""margin-left:1.00in;margin-right:1.21in;text-indent:0.00in""><citation entityType='SyntalexMatch' ruleName='lloyds old' vids='806645961'>(1948) 81 Ll. L. Rep. 306</citation>. If one",lloyds old,Caselaw,SyntalexMatch,806645961,,(1948) 81 Ll. L. Rep. 306,,Resolved match,Ll L Rep
s3://vlex-tna-files/ewhc/admlty/2019/2019-ewhc-481-admlty.xml,"<content> <p style=""margin-left:0.50in;margin-right:0.04in;text-indent:0.00in""><citation entityType='SyntalexMatch' ruleName='lloyds old' vids='804713745'>1 Lloyd’s Rep 209</citation>at p.215; and",lloyds old,Caselaw,SyntalexMatch,804713745,,1 Lloyd’s Rep 209,,Resolved match,Lloyds Rep
s3://vlex-tna-files/ewhc/admlty/2019/2019-ewhc-3557-admlty.xml,"<span style=""font-style:italic"">The Gaupen</span><citation entityType='SyntalexMatch' ruleName='lloyds old' vids='805412537'>(1925) 22 Ll.L.Rep 271</citation>at 375: “<span",lloyds old,Caselaw,SyntalexMatch,805412537,,(1925) 22 Ll.L.Rep 271,,Resolved match,LlLRep
s3://vlex-tna-files/ewhc/admlty/2005/2005-ewhc-1974-admlty.xml,"style=""font-style:italic"">The Gudrun Maersk</span><citation entityType='SyntalexMatch' ruleName='lloyds old' vids='805525817'>(1941) 70 Ll.L.Rep 251</citation>as authority for",lloyds old,Caselaw,SyntalexMatch,805525817,,(1941) 70 Ll.L.Rep 251,,Resolved match,LlLRep
s3://vlex-tna-files/ewca/civ/2021/2021-ewca-28-civ.xml,"<content> <p style=""margin-left:0.50in;margin-right:0.00in;text-indent:0.00in""><citation entityType='SyntalexMatch' ruleName='lloyds old' vids='801919065'>1 Lloyd’s Rep 490</citation>at paragraph 57:",lloyds old,Caselaw,SyntalexMatch,801919065,,1 Lloyd’s Rep 490,,Resolved match,Lloyds Rep
s3://vlex-tna-files/ewhc/comm/2020/2020-ewhc-100-comm.xml,Sons Ltd </span><citation entityType='SyntalexMatch' ruleName='CONLR' vids='804545193'>(1994) 45 Con LR 1</citation>at 4-5: </p>,CONLR,Caselaw,SyntalexMatch,804545193,,(1994) 45 Con LR 1,,Resolved match,Con LR
s3://vlex-tna-files/ewhc/tcc/2012/2012-ewhc-1773-tcc.xml,"Ltd</span><span style=""font-weight:bold""> </span><citation entityType='SyntalexMatch' ruleName='CONLR' vids='807080669'>(1999) 70 Con LR 32</citation>, Mr Justice",CONLR,Caselaw,SyntalexMatch,807080669,,(1999) 70 Con LR 32,,Resolved match,Con LR
s3://vlex-tna-files/ewhc/tcc/2007/2007-ewhc-149-tcc.xml,McLaughlin and Harvey</span><citation entityType='SyntalexMatch' ruleName='CONLR' vids='806685081'>(1990) 19 Con LR 25</citation>is the subject,CONLR,Caselaw,SyntalexMatch,806685081,,(1990) 19 Con LR 25,,Resolved match,Con LR
s3://vlex-tna-files/ewhc/tcc/2007/2007-ewhc-149-tcc.xml,Design Consultants Ltd</span><citation entityType='SyntalexMatch' ruleName='CONLR' vids='802669577'>[1998] 61 Con LR 85</citation>. In that,CONLR,Caselaw,SyntalexMatch,802669577,,[1998] 61 Con LR 85,,Resolved match,Con LR
s3://vlex-tna-files/ewhc/tcc/2007/2007-ewhc-149-tcc.xml,"style=""font-weight:bold;text-decoration:underline"">Great Ormond Street</span>)<citation entityType='SyntalexMatch' ruleName='CONLR' vids='806685081'>19 Con LR 25</citation>: </p> </content>",CONLR,Caselaw,SyntalexMatch,806685081,,19 Con LR 25,,Resolved match,Con LR
s3://vlex-tna-files/ewhc/tcc/2010/2010-ewhc-86-tcc.xml,v. Wang </span><citation entityType='SyntalexMatch' ruleName='CONLR' vids='803712357'>[2000] 70 Con. L.R. 68</citation>. </p> </content>,CONLR,Caselaw,SyntalexMatch,803712357,,[2000] 70 Con. L.R. 68,,Resolved match,Con LR
s3://vlex-tna-files/ewhc/tcc/2010/2010-ewhc-86-tcc.xml,"style=""text-decoration:underline"">Pegler v Wang</span><citation entityType='SyntalexMatch' ruleName='CONLR' vids='803712357'>[2000] 70 Con LR 68</citation>. Whilst that",CONLR,Caselaw,SyntalexMatch,803712357,,[2000] 70 Con LR 68,,Resolved match,Con LR
s3://vlex-tna-files/ewhc/tcc/2010/2010-ewhc-86-tcc.xml,"<content> <p style=""margin-left:0.50in;margin-right:0.24in;text-indent:0.00in""><citation entityType='SyntalexMatch' ruleName='CONLR' vids='806134329'>(1995) 46 Con LR 92</citation>(CA) and the",CONLR,Caselaw,SyntalexMatch,806134329,,(1995) 46 Con LR 92,,Resolved match,Con LR
s3://vlex-tna-files/ewhc/tcc/2010/2010-ewhc-86-tcc.xml,"v.</span><span> </span><span style=""text-decoration:underline"">Rickwood</span><citation entityType='SyntalexMatch' ruleName='CONLR' vids='806134329'>(1995) 46 Con LR 92</citation>(CA) there was",CONLR,Caselaw,SyntalexMatch,806134329,,(1995) 46 Con LR 92,,Resolved match,Con LR
s3://vlex-tna-files/ewhc/tcc/2010/2010-ewhc-86-tcc.xml,"</span><span style=""font-style:italic""><citation entityType='SyntalexMatch' ruleName='CONLR' vids='806134329'>(1995) 46 Con LR 92</citation>(CA). The provisions",CONLR,Caselaw,SyntalexMatch,806134329,,(1995) 46 Con LR 92,,Resolved match,Con LR
s3://vlex-tna-files/ewhc/tcc/2021/2021-ewhc-1116-tcc.xml,"Harvey plc </span><citation entityType='SyntalexMatch' ruleName='CONLR' vids='806685081'>(1987) 19 Con LR 25</citation>, 96, cited",CONLR,Caselaw,SyntalexMatch,806685081,,(1987) 19 Con LR 25,,Resolved match,Con LR
s3://vlex-tna-files/ewhc/tcc/2018/2018-ewhc-1-tcc.xml,"Hammond (No 1)</span><citation entityType='SyntalexMatch' ruleName='CONLR' vids='806652573'>(1999) 66 Con LR 42</citation>, which refers",CONLR,Caselaw,SyntalexMatch,806652573,,(1999) 66 Con LR 42,,Resolved match,Con LR
